Instruction, , , , , , , , , , Result, Operator, (, Operand, ), Actual Value(s)
, RateFactor, , , , , , , , , 1.0000000000000000000000000000000000000000, ←, , table:Number Of Families.Theft, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Theft, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Theft, , "(1, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Theft, , "(1, true) = 1"
, PolicySizeFactor, , , , , , , , , 1.0361040000, ←, , table:PolicySizeRelativity.Theft, , "(1, 291104, Cov A) = 1.036104"
, ContentOnlyFactor, , , , , , , , , 1.032650000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:Sq Feet Stories.Theft, , "(<<1089,1089>>, Cov A, 1) = 1.087"
, , CONTINUE, , , , , , , , , ×, , table:Repl Cost Sq Ft.Theft, , "(<<267,267>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Bathrooms.Theft, , "(2, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Garage Factor.Theft, , (Carport-1_Ext) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Theft, , "(1, Broad, Cov A) = 0.95"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Theft, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Theft, , "(1, Plumbing, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Theft, , "(1, Electrical, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Theft, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Theft, , "(1, Max, Cov A) = 0.2"
, SmartCameraFactor, , , , , , , , , 0.0500000000, ←, , table:ProtectiveDevices.Theft, , "(1, SC, Cov A) = 0.05"
, SmartSmokeAlarmFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Theft, , "(1, SS, Cov A) = 0"
, SmartLightFactor, , , , , , , , , 0.0500000000, ←, , table:ProtectiveDevices.Theft, , "(1, SL, Cov A) = 0.05"
, AutTempDetFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Theft, , "(1, TD, Cov A) = 0"
, IFactor, , , , , , , , , 0.1000000000, ←, , table:ProtectiveDevices.Theft, , "(1, I, Cov A) = 0.1"
, JFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Theft, , "(1, J, Cov A) = 0"
, OFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Theft, , "(1, O, Cov A) = 0"
, AllDiscount, , , , , , , , , 0.2000000000, ←, , IFactor, , 0.1
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0.05
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0.05
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 0.8000000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0.2, 0.2) = 0.2"
, BaseRate, , , , , , , , , 8.8468976378873774021611553280000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Theft, , "(1, Cov A) = 21.58"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 1.03265
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Theft, , "(1, Cov A, 46310) = 0.857"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Theft, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Theft, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Theft, , "(1, Other, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Theft, , "(1, <<998,998>>, Cov A) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Theft, , "(1, 8, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Theft, , "(1, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Theft, , "(1, Cov A, Masonry) = 1.04"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Theft, , "(1, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Theft, , "(1, false, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Theft, , "(1, false, 1, <<1900,1900>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Theft, , "(1, Cov A, 1, Wood, <<0,0>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Theft, , "(1, Flat, false) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Theft, , "(1, Cov A, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Theft, , "(1, false, false, true, false, false, false) = 0.927"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Theft, , "(1, IrcLater) = 1"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 0.8
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 1.036104
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Theft, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Theft, , "(1, Cov A, false, true, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Theft, , "(1, CrawlSpace) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Theft, , "(1, true, Cov A, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Theft, , "(1, Cov A, 1, <<291104,291104>>) = 0.478"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Theft, , "(1, false, Cov A, 5, <<291104,291104>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Theft, , (Secondary) = 1.05
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1
, BaseRate, , , , , , , , , 8.8469000, ←, , CostData.BaseRate, , 8.8469
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Theft, , "(1, Cov A) = 0"
, AdjustedRate, , , , , , , , , 8.8469, ←, , CostData.BaseRate, , 8.8469
, TermAmount, , , , , , , , , 8.85, ←, , CostData.BaseRate, , 8.8469
, , CONTINUE, , , , , , , , , R, , .01, , 8.85
Coverage A - Dwelling - Wind, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Coverage_Wind (1), , , , , , , , , , , , , , 
, PolicySizeFactor, , , , , , , , , 1.0, ←, , 1, , 1
, ContentOnlyFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Wind, , "(1, <<5,5>>, Cov A) = 1"
, RateFactor, , , , , , , , , 1.0000000000000000000000000000000000000000, ←, , table:Number Of Families.Wind, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Wind, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Wind, , "(1, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Wind, , "(1, true) = 1"
, PolicySizeFactor, , , , , , , , , 1.0467664000, ←, , table:PolicySizeRelativity.Wind, , "(1, 291104, Cov A) = 1.0467664"
, ContentOnlyFactor, , , , , , , , , 0.9420656000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:Sq Feet Stories.Wind, , "(<<1089,1089>>, Cov A, 1) = 0.932"
, , CONTINUE, , , , , , , , , ×, , table:Repl Cost Sq Ft.Wind, , "(<<267,267>>) = 1.064"
, , CONTINUE, , , , , , , , , ×, , table:Bathrooms.Wind, , "(2, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Garage Factor.Wind, , (Carport-1_Ext) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Wind, , "(1, Broad, Cov A) = 0.95"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Wind, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Wind, , "(1, Plumbing, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Wind, , "(1, Roofing, <<0,0>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Wind, , "(1, Electrical, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Wind, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Wind, , "(1, Max, Cov A) = 0.2"
, SmartCameraFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Wind, , "(1, SC, Cov A) = 0"
, SmartSmokeAlarmFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Wind, , "(1, SS, Cov A) = 0"
, SmartLightFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Wind, , "(1, SL, Cov A) = 0"
, AutTempDetFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Wind, , "(1, TD, Cov A) = 0"
, IFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Wind, , "(1, I, Cov A) = 0"
, JFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Wind, , "(1, J, Cov A) = 0"
, OFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Wind, , "(1, O, Cov A) = 0"
, AllDiscount, , , , , , , , , 0E-10, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0000000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, BaseRate, , , , , , , , , 197.70530979115053964678605090724616518279710720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Wind, , "(1, Cov A) = 681.68"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 0.9420656
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Wind, , "(1, Cov A, 46310) = 0.967"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Wind, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Wind, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Wind, , "(1, Other, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Wind, , "(1, <<998,998>>, Cov A) = 1.027"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Wind, , "(1, 8, Cov A) = 0.885"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Wind, , "(1, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Wind, , "(1, Cov A, Masonry) = 0.92"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Wind, , "(1, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Wind, , "(1, false, <<119,119>>) = 0.873"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Wind, , "(1, false, 1, <<1900,1900>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Wind, , "(1, Cov A, 1, Wood, <<0,0>>, false, false) = 0.917"
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Wind, , "(1, Flat, false) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Wind, , "(1, Cov A, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Wind, , "(1, false, false, true, false, false, false) = 0.995"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Wind, , "(1, IrcLater) = 0.95"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 1.0467664
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Wind, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Wind, , "(1, Cov A, false, true, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Wind, , "(1, CrawlSpace) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Wind, , "(1, true, Cov A, <<0,0>>) = 0.998"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Wind, , "(1, Cov A, 1, <<291104,291104>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Wind, , "(1, false, Cov A, 5, <<291104,291104>>, 1) = 0.417"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Wind, , (Secondary) = 1.05
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(false, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1
, BaseRate, , , , , , , , , 197.7053000, ←, , CostData.BaseRate, , 197.7053
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Wind, , "(1, Cov A) = 0"
, AdjustedRate, , , , , , , , , 197.7053, ←, , CostData.BaseRate, , 197.7053
, TermAmount, , , , , , , , , 197.71, ←, , CostData.BaseRate, , 197.7053
, , CONTINUE, , , , , , , , , R, , .01, , 197.71
Coverage A - Dwelling - Liability, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Coverage_Liaiblity (1), , , , , , , , , , , , , , 
, PolicySizeFactor, , , , , , , , , 1.0, ←, , 1, , 1
, ContentOnlyFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RateFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Liability, , "(1, <<5,5>>, Cov A) = 1"
, RateFactor, , , , , , , , , 1.3915000000000000000000000000000000000000, ←, , table:Number Of Families.Liability, , "(1, 2) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:TownRowHouse.Liability, , "(1, 2) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Pool.Liability, , "(1, true, true) = 1.15"
, , CONTINUE, , , , , , , , , ×, , table:Trampoline.Liability, , "(1, true) = 1.1"
, PolicySizeFactor, , , , , , , , , 1.0547664000, ←, , table:PolicySizeRelativity.Liability, , "(1, 291104, Cov A) = 1.0547664"
, ContentOnlyFactor, , , , , , , , , 1.034550000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:Sq Feet Stories.Liability, , "(<<1089,1089>>, Cov A, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Repl Cost Sq Ft.Liability, , "(<<267,267>>) = 1.089"
, , CONTINUE, , , , , , , , , ×, , table:Bathrooms.Liability, , "(2, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Garage Factor.Liability, , (Carport-1_Ext) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Liability, , "(1, Broad, Cov A) = 0.95"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Liability, , "(1, Heating, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Liability, , "(1, Plumbing, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Utility.Liability, , "(1, Electrical, <<119,119>>, <<119,119>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Wind Mitigation.Liability, , "(Flat, null, <<1900,1900>>, JASPER) = 1"
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Liability, , "(1, Max, Cov A) = 0.2"
, SmartCameraFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Liability, , "(1, SC, Cov A) = 0"
, SmartSmokeAlarmFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Liability, , "(1, SS, Cov A) = 0"
, SmartLightFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Liability, , "(1, SL, Cov A) = 0"
, AutTempDetFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Liability, , "(1, TD, Cov A) = 0"
, IFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Liability, , "(1, I, Cov A) = 0"
, JFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Liability, , "(1, J, Cov A) = 0"
, OFactor, , , , , , , , , 0E-10, ←, , table:ProtectiveDevices.Liability, , "(1, O, Cov A) = 0"
, AllDiscount, , , , , , , , , 0E-10, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0000000000, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, BaseRate, , , , , , , , , 133.0400894372840569662049157121315484800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Liability, , "(1, Cov A) = 48.88"
, , CONTINUE, , , , , , , , , ×, , ContentOnlyFactor, , 1.03455
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Liability, , "(1, Cov A, 46310) = 0.966"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Liability, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Liability, , "(46310, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Liability, , "(1, Other, Cov A) = 1.15"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Liability, , "(1, <<998,998>>, Cov A) = 1.067"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Liability, , "(1, 8, Cov A) = 0.91"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Liability, , "(1, Within5miles, Cov A) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Construction Materials for All.Liability, , "(1, Cov A, Masonry) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Farming Claims Factor.Liability, , "(1, <<1000,1000>>, Cov A, 0, 0, 0, 0, 0, 0, 0, 0) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling_Age.Liability, , "(1, false, <<119,119>>) = 1.13"
, , CONTINUE, , , , , , , , , ×, , table:Dwelling Year Built Factor.Liability, , "(1, false, 1, <<1900,1900>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:AoR.Liability, , "(1, Cov A, 1, Wood, <<0,0>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofShape.Liability, , "(1, Flat, false) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Liability, , "(1, Cov A, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Liability, , "(1, false, false, true, false, false, false) = 0.969"
, , CONTINUE, , , , , , , , , ×, , table:Fortified.Liability, , "(1, IrcLater) = 1"
, , CONTINUE, , , , , , , , , ×, , RateFactor, , 1.3915
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 1.0547664
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.314
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Liability, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Liability, , "(1, Cov A, false, true, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:FoundationType.Liability, , "(1, CrawlSpace) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Liability, , "(1, true, Cov A, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Liability, , "(1, Cov A, 1, <<291104,291104>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Liability, , "(1, false, Cov A, 5, <<291104,291104>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Occupancy.Liability, , (Secondary) = 1.05
