Instruction, , , , , , , , , , Result, Operator, (, Operand, ), Actual Value(s)
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.2988100000, ←, , table:PolicySizeRelativity.Fire, , "(1, 29881.00, Cov O) = 0.29881"
, ConstructionFactor, , , , , , , , , 0.90000000000000000000, ←, , table:Construction Materials for All.Fire, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 0.9"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Fire, , "(<<1000,1000>>, Cov O, 1) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Fire, , "(1, Cov O, 1, null, <<18,18>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Fire, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Fire, , "(1, false, Cov O, <<18,18>>) = 1"
, BaseRate, , , , , , , , , 55.72787881377736003023696089664000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Fire, , "(1, Cov O) = 117.62"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Fire, , "(1, Cov O, 46899) = 1.108"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Fire, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Fire, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Fire, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Fire, , "(1, BrooderGrower) = 1.5"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Fire, , "(1, <<923,923>>, Cov O) = 0.623"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Fire, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Fire, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 0.9
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Fire, , "(false, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Fire, , (true) = 1.5
, , CONTINUE, , , , , , , , , ×, , table:Perils.Fire, , "(1, Broad, Cov O) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Fire, , "(1, Confinement, <<18,18>>) = 1.26"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Fire, , "(1, false, false, true, false, false, false) = 0.959"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.29881
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.0252
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Fire, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Fire, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Liability, , "(true, false, false, false, Inside, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Fire, , "(1, Cov O, 1000, <<29881,29881>>) = 0.991"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Fire, , "(1, false, Cov O, 1000, <<29881,29881>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, BaseRate, , , , , , , , , 43.46776200000, ←, , CostData.BaseRate, , 55.7279
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 43.4678000, ←, , CostData.BaseRate, , 43.4678
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Fire, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 43.4678, ←, , CostData.BaseRate, , 43.4678
, TermAmount, , , , , , , , , 43.47, ←, , CostData.BaseRate, , 43.4678
, , CONTINUE, , , , , , , , , R, , .01, , 43.47
Coverage O - Farm Outbuildings and Structures - Water, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Water (1), , , , , , , , , , , , , , 
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Water, , "(1, <<8000,8000>>, Cov O) = 1"
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Water, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.2988100000, ←, , table:PolicySizeRelativity.Water, , "(1, 29881.00, Cov O) = 0.29881"
, ConstructionFactor, , , , , , , , , 1.08000000000000000000, ←, , table:Construction Materials for All.Water, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 1.08"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Water, , "(<<1000,1000>>, Cov O, 1) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Water, , "(1, Cov O, 1, null, <<18,18>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Water, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Water, , "(1, false, Cov O, <<18,18>>) = 1"
, BaseRate, , , , , , , , , 0.21947656996790615674422558720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Water, , "(1, Cov O) = 0.78"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Water, , "(1, Cov O, 46899) = 1.208"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Water, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Water, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Water, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Water, , "(1, BrooderGrower) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Water, , "(1, <<923,923>>, Cov O) = 0.635"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Water, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Water, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 1.08
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Water, , "(false, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Water, , "(true, false, false, false, Inside, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Water, , (true) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Water, , "(1, Broad, Cov O) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Water, , "(1, Confinement, <<18,18>>) = 1.26"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Water, , "(1, false, false, true, false, false, false) = 0.992"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.29881
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.0252
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Water, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Water, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Water, , "(1, Cov O, 1000, <<29881,29881>>) = 0.96"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Water, , "(1, false, Cov O, 1000, <<29881,29881>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, BaseRate, , , , , , , , , 0.17121000000, ←, , CostData.BaseRate, , 0.2195
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 0.1712000, ←, , CostData.BaseRate, , 0.1712
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Water, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 0.1712, ←, , CostData.BaseRate, , 0.1712
, TermAmount, , , , , , , , , 0.17, ←, , CostData.BaseRate, , 0.1712
, , CONTINUE, , , , , , , , , R, , .01, , 0.17
Coverage O - Farm Outbuildings and Structures - Liability, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Liability (1), , , , , , , , , , , , , , 
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 3.9405000000, ←, , table:Acreage.Liability, , "(1, <<8000,8000>>, Cov O) = 3.9405"
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Liability, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.9629286000, ←, , table:PolicySizeRelativity.Liability, , "(1, 29881.00, Cov O) = 0.9629286"
, ConstructionFactor, , , , , , , , , 1.00000000000000000000, ←, , table:Construction Materials for All.Liability, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Liability, , "(<<1000,1000>>, Cov O, 1) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Liability, , "(1, Cov O, 1, null, <<18,18>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Liability, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Liability, , "(1, false, Cov O, <<18,18>>) = 1"
, BaseRate, , , , , , , , , 37.58149403022509245991116800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Liability, , "(1, Cov O) = 19.9"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Liability, , "(1, Cov O, 46899) = 1.128"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Liability, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Liability, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 3.9405
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Liability, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Liability, , "(1, BrooderGrower) = 1.1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Liability, , "(1, <<923,923>>, Cov O) = 0.448"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Liability, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Liability, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Liability, , "(false, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Liability, , "(true, false, false, false, Inside, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Liability, , (true) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Liability, , "(1, Broad, Cov O) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Liability, , "(1, Confinement, <<18,18>>) = 1"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Liability, , "(1, false, false, true, false, false, false) = 0.969"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.9629286
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Liability, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Liability, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Liability, , "(1, Cov O, 1000, <<29881,29881>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Liability, , "(1, false, Cov O, 1000, <<29881,29881>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, BaseRate, , , , , , , , , 29.31357000000, ←, , CostData.BaseRate, , 37.5815
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 29.3136000, ←, , CostData.BaseRate, , 29.3136
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Liability, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 29.3136, ←, , CostData.BaseRate, , 29.3136
, TermAmount, , , , , , , , , 29.31, ←, , CostData.BaseRate, , 29.3136
, , CONTINUE, , , , , , , , , R, , .01, , 29.31
Coverage O - Farm Outbuildings and Structures - Theft, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Theft (1), , , , , , , , , , , , , , 
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0000000000, ←, , table:Acreage.Theft, , "(1, <<8000,8000>>, Cov O) = 1"
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
, KFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MFactor, , , , , , , , , 0.0, ←, , 0, , 0
, NFactor, , , , , , , , , 0.0, ←, , 0, , 0
, OFactor, , , , , , , , , 0.0, ←, , 0, , 0
, ADFactor, , , , , , , , , 0.0, ←, , 0, , 0
, QFactor, , , , , , , , , 0.0, ←, , 0, , 0
, XFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CRFactor, , , , , , , , , 0.0, ←, , 0, , 0
, CFactor, , , , , , , , , 0.0, ←, , 0, , 0
, MaxCreditPerPeril, , , , , , , , , 0.2000000000, ←, , table:ProtectiveDevices.Theft, , "(1, Max, Cov O) = 0.2"
, AllDiscount, , , , , , , , , 0.0, ←, , IFactor, , 0
, , CONTINUE, , , , , , , , , +, , JFactor, , 0
, , CONTINUE, , , , , , , , , +, , KFactor, , 0
, , CONTINUE, , , , , , , , , +, , MFactor, , 0
, , CONTINUE, , , , , , , , , +, , NFactor, , 0
, , CONTINUE, , , , , , , , , +, , OFactor, , 0
, , CONTINUE, , , , , , , , , +, , QFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartCameraFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartSmokeAlarmFactor, , 0
, , CONTINUE, , , , , , , , , +, , SmartLightFactor, , 0
, , CONTINUE, , , , , , , , , +, , AutTempDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GeneratorFactor, , 0
, , CONTINUE, , , , , , , , , +, , WaterLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , GasLeakgDetFactor, , 0
, , CONTINUE, , , , , , , , , +, , ADFactor, , 0
, , CONTINUE, , , , , , , , , +, , XFactor, , 0
, , CONTINUE, , , , , , , , , +, , CFactor, , 0
, , CONTINUE, , , , , , , , , +, , CRFactor, , 0
, FinalFactor, , , , , , , , , 1.0, ←, , 1, , 1
, , CONTINUE, , , , , , , , , −, , "min(AllDiscount, MaxCreditPerPeril)", , "min(0, 0.2) = 0"
, PolicySizeFactor, , , , , , , , , 0.2988100000, ←, , table:PolicySizeRelativity.Theft, , "(1, 29881.00, Cov O) = 0.29881"
, ConstructionFactor, , , , , , , , , 1.04000000000000000000, ←, , table:Construction Materials for All.Theft, , "(1, Cov O, Pre-Engineered Metal (ISO 3)) = 1.04"
, , CONTINUE, , , , , , , , , ×, , table:Sq Feet Stories.Theft, , "(<<1000,1000>>, Cov O, 1) = 1"
, RoofFactor, , , , , , , , , 1.000000000000000000000000000000, ←, , table:AoR.Theft, , "(1, Cov O, 1, null, <<18,18>>, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:RoofExclusion.Theft, , "(1, Cov O, false) = 1"
, , CONTINUE, , , , , , , , , ×, , table:ACVRoof.Theft, , "(1, false, Cov O, <<18,18>>) = 1"
, BaseRate, , , , , , , , , 0.33987744777868051523268883968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000, ←, , table:BaseRate.Theft, , "(1, Cov O) = 2.73"
, , CONTINUE, , , , , , , , , ×, , table:Territory Relativities.Theft, , "(1, Cov O, 46899) = 0.665"
, , CONTINUE, , , , , , , , , ×, , table:Wind Hail Exclusion.Theft, , (false) = 1
, , CONTINUE, , , , , , , , , ×, , table:Distance To Coast.Theft, , "(46899, <<999.990,999.990>>) = 1"
, , CONTINUE, , , , , , , , , ×, , AcreageFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:Farm_Type.Theft, , "(1, Dairy, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Structure Type.Theft, , "(1, BrooderGrower) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Credit.Theft, , "(1, <<923,923>>, Cov O) = 0.578"
, , CONTINUE, , , , , , , , , ×, , table:Protection Class.Theft, , "(1, 10, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Miles To Fire Department.Theft, , "(1, 5to7miles, Cov O) = 1"
, , CONTINUE, , , , , , , , , ×, , ConstructionFactor, , 1.04
, , CONTINUE, , , , , , , , , ×, , table:Hay Storage & Open Sides.Theft, , "(false, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Confinement.Theft, , "(true, false, false, false, Inside, true, true) = 1"
, , CONTINUE, , , , , , , , , ×, , table:Brooder_Heater.Theft, , (true) = 1
, , CONTINUE, , , , , , , , , ×, , table:Perils.Theft, , "(1, Broad, Cov O) = 1.05"
, , CONTINUE, , , , , , , , , ×, , table:Age Of Structure.Theft, , "(1, Confinement, <<18,18>>) = 1.26"
, , CONTINUE, , , , , , , , , ×, , table:MultipolicyDiscount.Theft, , "(1, false, false, true, false, false, false) = 0.927"
, , CONTINUE, , , , , , , , , ×, , FinalFactor, , 1
, , CONTINUE, , , , , , , , , ×, , PolicySizeFactor, , 0.29881
, , CONTINUE, , , , , , , , , ×, , CoverageInfo.CovModLimit, , 1.0252
, , CONTINUE, , , , , , , , , ×, , table:Brushfire.Theft, , "(1, <<0,0>>) = 1"
, , CONTINUE, , , , , , , , , ×, , table:SolidFuel.Theft, , "(1, Cov O, false, false, false, false) = 1"
, , CONTINUE, , , , , , , , , ×, , RoofFactor, , 1
, , CONTINUE, , , , , , , , , ×, , table:All Perils Deductible.Theft, , "(1, Cov O, 1000, <<29881,29881>>) = 0.942"
, , CONTINUE, , , , , , , , , ×, , table:WHDeductible.Theft, , "(1, false, Cov O, 1000, <<29881,29881>>, 1) = 1"
, , CONTINUE, , , , , , , , , ×, , table:EmployeeDiscount, , "(true, 1) = 0.88"
, BaseRate, , , , , , , , , 0.26512200000, ←, , CostData.BaseRate, , 0.3399
, , CONTINUE, , , , , , , , , ×, , RatingInfo.IRPMFactor, , 0.78
, BaseRate, , , , , , , , , 0.2651000, ←, , CostData.BaseRate, , 0.2651
, , CONTINUE, , , , , , , , , +, , table:Fixed Expense.Theft, , "(1, Cov O) = 0"
, AdjustedRate, , , , , , , , , 0.2651, ←, , CostData.BaseRate, , 0.2651
, TermAmount, , , , , , , , , 0.27, ←, , CostData.BaseRate, , 0.2651
, , CONTINUE, , , , , , , , , R, , .01, , 0.27
Coverage O - Farm Outbuildings and Structures - Hail, , , , , , , , , , , , , , , 
, FRM_RB_INDIANA (1), , , , , , , , , , , , , , 
, Cov_O_Hail (1), , , , , , , , , , , , , , 
, ConstructionFactor, , , , , , , , , 1.0, ←, , 1, , 1
, AcreageFactor, , , , , , , , , 1.0, ←, , 1, , 1
, RoofFactor, , , , , , , , , 1.0, ←, , 1, , 1
, PolicySizeFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartCameraFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartSmokeAlarmFactor, , , , , , , , , 0.0, ←, , 0, , 0
, SmartLightFactor, , , , , , , , , 0.0, ←, , 0, , 0
, AutTempDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, WaterLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GasLeakgDetFactor, , , , , , , , , 0.0, ←, , 0, , 0
, GeneratorFactor, , , , , , , , , 0.0, ←, , 0, , 0
, IFactor, , , , , , , , , 0.0, ←, , 0, , 0
, JFactor, , , , , , , , , 0.0, ←, , 0, , 0
